bucket,produto_id,nome,tipo,descontinuado,controla_estoque,categoria_compras,items_nfe_matched,orfaos_token_match,vendas_total,vendas_90d,vendas_30d,qtd_vendida_30d,ultima_venda
AUTO_NFE,834ce905-2ad4-4ff1-8004-67c12f2cad73,ESFERA DE AMENDOIM,VENDA_SIMPLES,false,true,,0,1,0,0,0,0,
DESCONTINUADO,06762f99-5700-441c-8ed8-6cf80b1a579b,* Excluído * Costela suína com batatas,VENDA_SIMPLES,true,false,,0,6,0,0,0,0,
AUTO_NFE,0e15c378-3dc0-4f2a-a433-ff57e0cd79c9,Stella Artois Long neck,VENDA_SIMPLES,false,true,,0,9,0,0,0,0,
NUNCA_VENDIDO,14623942-20d7-42da-a105-f7c46f89b721,BECO DOS COCOS,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
DESCONTINUADO,4884622c-3272-4310-8193-383b51686c09,* Excluído * Salmao ao pene,VENDA_SIMPLES,true,false,,0,4,0,0,0,0,
AUTO_NFE,d88555fe-934c-44af-bc80-5c3bdee5175b,Arroz Negro 180g,INSUMO,false,true,,0,5,0,0,0,0,
AUTO_NFE,156ff1f6-a3aa-4bcc-9bc8-7cc148ab3d95,Cafe -  (expresso),INSUMO,false,true,,0,1,0,0,0,0,
AUTO_NFE,bc0bff99-cf25-481b-8f0f-65856ba45950,Tequila Jose Cuervo Ouro (reposado) 750ml  garrafa,INSUMO,false,true,,0,17,0,0,0,0,
AUTO_NFE,13c56e5d-f66c-4b8f-b070-82dd0e11dfc7,SUMO MORANGO - Drink,INSUMO,false,true,,0,1,0,0,0,0,
AUTO_NFE,861c121d-7754-4feb-9afb-ebd6f94350b7,Pure de Batata Peruana Roxa (50 g),INSUMO,false,true,,0,7,0,0,0,0,
DESCONTINUADO,0342ac14-014d-4cea-9b4d-fad360d1886c,* Excluído * carne do sol,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
DESCONTINUADO,3d801f77-b5a9-4f61-aaa9-0c6d87468792,* Excluído * Vinho Royal Oporto 10 anos Tawny Porto - Taça -,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
AUTO_NFE,8a6d1978-6b27-4d13-a389-da19f188fcb9,Xarope Monin Toranja 700ml,INSUMO,false,true,,0,2,0,0,0,0,
DESCONTINUADO,346e391d-b779-4f24-99c7-c81112884cf9,* Excluído * Camarão 61/70,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,83f0ed20-ca74-43e6-a800-8c4680518eff,CHOPP,INSUMO,false,true,,0,4,0,0,0,0,
DESCONTINUADO,0b7507af-04e5-4e92-9849-b564ef926500,* Excluído * Salmão,INSUMO,true,true,,0,4,0,0,0,0,
NUNCA_VENDIDO,4334f7d4-456a-4e1e-b734-8fa51557fdec,CAMARÃO ROSA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,690d23cc-61bf-4419-bd57-7ccf63a3b855,MAIONESE DE PIMENTA DE CHEIRO,INSUMO,false,true,,0,3,0,0,0,0,
AUTO_NFE,faf01b6e-bd05-4071-bf57-12fc38cff12f,Sprite Zero lata 350ml - Delivery,VENDA_SIMPLES,false,false,,0,26,0,0,0,0,
AUTO_NFE,e893adcf-a6ec-49b7-a2b8-3e8aef172e7e,Fetruccine com molho pomodoro e camaroes,VENDA_SIMPLES,false,false,,0,7,0,0,0,0,
NUNCA_VENDIDO,dbd6bf77-f56c-442c-996e-befd9aa5e68d,geleia de mangaba,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,c3dd45b4-a9fe-452e-8226-3572d2ba9721,* Excluído * Prato - 14,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,4e5de8f4-ea68-4215-87df-df22fc6b4030,LIMÃO TAHITI,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,4b0ab815-efb5-40a4-bedb-22e7324077e1,Vinho Tinto Paulo laureano Nosso Terroir,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
AUTO_NFE,4c503024-e226-4e61-bb18-7b162671775e,Red Bull Zero acucar,VENDA_SIMPLES,false,true,,0,21,0,0,0,0,
DESCONTINUADO,2091b7fa-a8a3-4d30-b34c-8c25520c014d,* Excluído * Nutella,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,f3366ad6-0980-4865-bad5-f46109be710b,* Excluído * Soamar - Entrada,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
DESCONTINUADO,a8e80f04-ea70-4e4f-a8ef-8f101d9a9fa6,* Excluído * Prato - 07,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,fc3450dd-1e03-4140-9874-905651556e51,SEMENTE DE COENTRO,INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,d0611d00-1a19-4a31-aad9-a66d5dd77667,Pure de Batata Peruana Laranja (50 g),INSUMO,false,true,,0,9,0,0,0,0,
AUTO_NFE,37c631e3-ebab-4f38-98b3-75edca3a83f7,leite de coco,INSUMO,false,true,,0,13,0,0,0,0,
AUTO_NFE,d29e1bb2-c172-48cd-9e83-416db134bf6f,Vinho Tinto Montes Alpha Vintage Label Cabernet sauvignon,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,74a27908-3d6f-47bc-bc5b-80d48aee17a4,Red Bull Melancia,VENDA_SIMPLES,false,true,,0,9,0,0,0,0,
AUTO_NFE,368979aa-650a-4496-bc20-787d713ba08f,Conhaque Miolo Brandy 750ml,INSUMO,false,true,,0,14,0,0,0,0,
AUTO_NFE,a9a985aa-0bfb-4e25-8d01-cfff7f1ae860,lagosta especial do chef,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
DESCONTINUADO,ad3c69e9-c475-4298-9854-40ef73cd2afe,* Excluído * Espumante Jaume Demi - Sec,VENDA_SIMPLES,true,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,0a813f76-4a71-4e4a-920f-e8952a8fa1db,Servico de Rolha,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,8a813341-68b1-48c7-832d-060d5ae61b50,* Excluído * Licor Mozart Choc - dose,VENDA_SIMPLES,true,false,,0,5,0,0,0,0,
AUTO_NFE,d6c0292c-f0fe-4d2d-bcd7-3b06a1e43ea0,Xarope de Maca verde (Ver mls),INSUMO,false,true,,0,4,0,0,0,0,
DESCONTINUADO,b216c9af-8c33-45d4-abc7-a3bc7a842588,* Excluído * Pão italiano,INSUMO,true,true,,0,2,0,0,0,0,
AUTO_NFE,e7aca9d6-b8c0-4410-b693-4eedb54e1f2f,Penne aos 4 queijos,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,123d266e-9a95-4844-b62e-0d7c0f5bb5bb,Agua Com Gas Indaia Pet,VENDA_SIMPLES,false,true,,0,16,0,0,0,0,
AUTO_NFE,3b05e990-db12-4b70-accc-05778c590030,Aperol Spritz,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
AUTO_NFE,1cbfbdcf-ffa0-42c1-a906-d5b8b8437a48,geleia de frutas vermelhas,INSUMO,false,true,,0,1,0,0,0,0,
NUNCA_VENDIDO,3253cc31-511b-473f-bcb2-c69ab5e3045c,Seu Melinho,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,7dcbff6e-2475-4ef6-aa7e-07d974b5c6e9,FAROFA DE COCO,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,87a59c6e-ac0b-473c-8e3b-3c0ad2a1b609,* Excluído * Xarope de Canela,INSUMO,true,true,,0,1,0,0,0,0,
AUTO_NFE,de65b5c6-c188-4c08-b696-bbf18050f9d9,Vinho Tinto DV Catena Malbec,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
AUTO_NFE,ddd4b41a-e0ba-4848-a21d-14c80c5f3eac,Reducao de Vinho,INSUMO,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,b1f86902-4651-490b-bbe5-b961297099ce,Porção - Brocolis 50g,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,8cb01b21-e709-4d67-9609-351a97d0f7c2,* Excluído * Dadinho de tapioca,VENDA_SIMPLES,true,false,,0,4,0,0,0,0,
AUTO_NFE,dab19eab-cb59-4453-95f6-07a78b8e8618,Batata Rustica (150 g),INSUMO,false,true,,0,5,0,0,0,0,
DESCONTINUADO,e553b013-4ee2-46d9-b4b6-6d728e9cbfb1,* Excluído * Maionese da casa,INSUMO,true,true,,0,2,0,0,0,0,
AUTO_NFE,1502acd4-7ae2-4350-b48c-a2baaf61ddc1,Vinho Royal Oporto 10 anos Tawny Porto - Taça,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
DESCONTINUADO,77dd5d9d-72b9-4fd6-a5b7-78b7d43c371d,* Excluído * Menu executivo Albrae,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,553a2cb2-df77-435a-b2be-87a9a522fef6,* Excluído * Prato - 17,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,6df6a89e-a88b-4ba5-a3d8-fe6f3855bd5b,PORCAO DE ARROZ NEGRO,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,9ea9006a-1245-42a7-b706-ddd9b34464a2,Pato confitado - AVENIDA ADELIA FRANCO,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
DESCONTINUADO,bd45da38-3f6f-4865-85a2-7bd3b6602c78,* Excluído * File mingon 100g,INSUMO,true,true,,0,13,0,0,0,0,
DESCONTINUADO,d5fe8dfe-10be-40f7-a3e2-fd11a2096dbf,* Excluído * Cheesecake de Siriguela,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,7aa0ba82-81f4-4401-8c9a-9c51b1014593,Espumante Jaume Serra Semi-Seco,VENDA_SIMPLES,false,true,,0,1,0,0,0,0,
NUNCA_VENDIDO,b005c2ef-cf6a-4ceb-becb-b3667a65a62e,Tomate confit,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,078ec7a8-1936-40ae-8d9e-91ed7f359cd4,Picanha em Tiras 150g,INSUMO,false,true,,0,6,0,0,0,0,
DESCONTINUADO,11e45ab2-fceb-4411-bde7-8a66225e6011,* Excluído * Hambúrguer de Picanha,INSUMO,true,true,,0,4,0,0,0,0,
AUTO_NFE,c7e9ea2b-469f-44fd-af6e-c90f5f3da392,Vinho Branco Quinta da Alorna Colheita reserva,VENDA_SIMPLES,false,true,,0,15,0,0,0,0,
AUTO_NFE,32cb1d4d-7a6a-4abc-bee3-e60da16284f8,PORCAO DE MASSA  4 queijos,VENDA_SIMPLES,false,false,,0,5,0,0,0,0,
DESCONTINUADO,c46718da-0c06-4a66-9896-1bf57bc53b9e,* Excluído * Pão italiano (Mini fondue),INSUMO,true,true,,0,3,0,0,0,0,
AUTO_NFE,d0d123c7-5389-4bba-a983-bdb287eb78ab,ESPUMA DE GENGIBRE - Drink,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,3ef77fc2-343a-4867-84ba-69672d074527,* Excluído * Tornedor com risoto de acafrao,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
AUTO_NFE,801b5344-0500-4061-9f17-f14f849b2526,MOLHO PESTO,INSUMO,false,true,,0,6,0,0,0,0,
AUTO_NFE,0a63e36f-e76d-41e0-9c13-07686896d7f5,Whisky Ballantine s Bourbon finish 750ml,INSUMO,false,true,,0,14,0,0,0,0,
AUTO_NFE,f7509b27-d841-4990-bf33-e5fae0d9e5a5,Mix de Frutos do Mar - MOUNJARO,VENDA_SIMPLES,false,false,,0,6,0,0,0,0,
AUTO_NFE,7b13983d-8459-4156-86e7-d2b596539df2,MOLHO DE MOQUECA,INSUMO,false,true,,0,6,0,0,0,0,
AUTO_NFE,0885753a-6244-4257-9bec-aca7a2a606b0,FILÉ AO MOLHO TRUFADO,VENDA_SIMPLES,false,false,,0,15,0,0,0,0,
AUTO_NFE,c4811af7-4c91-4263-b56b-ce5da331e426,Sprite Ks,VENDA_SIMPLES,false,true,,0,4,0,0,0,0,
AUTO_NFE,030946d2-f1c8-470f-a0da-c48e69191020,Agua sem gas indaia lata,VENDA_SIMPLES,false,true,,0,24,0,0,0,0,
DESCONTINUADO,2203f053-8719-463e-91ad-1b280ee4349f,* Excluído * Vieira selada,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,4147fbf7-b560-4fd8-a925-c3b6c0fc22c2,Vinho Tinto Almanegra,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,49a8defa-548b-4eb8-8a89-ca7fd348477d,Licor Frangelico avela 700ml,INSUMO,false,true,,0,6,0,0,0,0,
DESCONTINUADO,ce919e5d-f458-4c72-8ee1-95f94ec49bec,* Excluído * Picanha,INSUMO,true,true,,0,3,0,0,0,0,
DESCONTINUADO,3a21a52f-96ca-483c-a1fe-07c49b54e015,* Excluído * Creme de queijo,INSUMO,true,true,,0,15,0,0,0,0,
NUNCA_VENDIDO,9511cdaf-d1d6-40c4-92ca-3c67c009501f,Sobremesa - Dia dos Namorados,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,b7bf28a2-66ae-446e-910c-93a6d63e6af5,PORCAO DE PENNE,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
DESCONTINUADO,785d83fc-de27-424b-9d39-e00b6c180f9b,* Excluído * Prato - 06,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,bde8dcc0-7947-497b-83f8-f859bf955a44,* Excluído * Abacaxi com raspas de limao siciliano - Evento 23/05,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,2d715786-dc3e-430e-a719-cf113b1de1a7,Corona Extra Zero Long neck,VENDA_SIMPLES,false,true,,0,12,0,0,0,0,
DESCONTINUADO,5da4928d-5313-4556-a315-998f9c1e687b,"* Excluído * Cupim sous vide, cerveja escura amarga páprica fumaça em po torradas o",VENDA_SIMPLES,true,false,,0,5,0,0,0,0,
DESCONTINUADO,b988dd15-b0ec-4994-bdff-863b9dbf8518,* Excluído * Tornedor 200g,INSUMO,true,true,,0,8,0,0,0,0,
AUTO_NFE,c7485c5b-1697-4453-bea9-12316fe97b7d,Vinho Tinto Alorna Portas do Sol Tejo Portugues,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,2e3fc4a6-61fa-4d47-a328-ac68146ba0eb,Absolut Vanilla (Baunilha) 750ml,INSUMO,false,true,,0,16,0,0,0,0,
NUNCA_VENDIDO,41f94386-4e49-4b32-b985-06fc2013cdae,Lagosta Grelhada - AVENIDA MARANHAO,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,9880382f-6d7a-4635-b408-9998921f4107,Mangueira saída de água p/ forno,INSUMO,,true,Utensílios,0,11,0,0,0,0,
AUTO_NFE,294932fe-4e16-44dc-83e8-5c955202bb8f,XAROPE DE MARACUJA - DRINK,INSUMO,false,true,,0,3,0,0,0,0,
DESCONTINUADO,f361576c-b9eb-4d54-a6df-94de86d47cf4,* Excluído * Fanta Laranja 350ml,VENDA_SIMPLES,true,true,,0,16,0,0,0,0,
AUTO_NFE,39dd0702-9952-4008-99c3-64e49ac88cf7,Vinho Tinto Pauillac,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,15dd7098-ef1e-49ac-89a8-eab708a6ae5b,Batata Gratan (300 g),INSUMO,false,true,,0,6,0,0,0,0,
NUNCA_VENDIDO,8dc97d32-1b1e-4f5e-8e7b-67aa571bc765,SUGESTAO DO CHEF,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,4d6aaf71-f828-4888-a171-3d76bee941cb,Guarana Antarctica lata 350ml - Delivery,VENDA_SIMPLES,false,false,,0,25,0,0,0,0,
DESCONTINUADO,6fd1311a-f852-4a97-82c1-a78bb4da2351,* Excluído * Batata c/ Cheddar e Bacon,VENDA_SIMPLES,true,false,,0,7,0,0,0,0,
DESCONTINUADO,34018cca-1aff-4b0a-b082-c42888a3f4ac,* Excluído * Gin Tanqueray - dose,VENDA_SIMPLES,true,false,,0,4,0,0,0,0,
AUTO_NFE,b5a70127-018c-41ea-94cd-c62eeed2221d,Magret de Canard - AVENIDA SAO PAULO,VENDA_SIMPLES,false,false,,0,3,0,0,0,0,
NUNCA_VENDIDO,02bc3c60-b3a9-4364-a6a2-9ee96c200042,Ze Balinha,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,f849da88-ef1f-4ed4-b7ff-f33ce786b9f6,RISOTO DE SHITAKE E SHIMEJI,VENDA_SIMPLES,false,false,,0,4,0,0,0,0,
NUNCA_VENDIDO,ba7f2504-4635-41cf-8eb1-df3eaf3cc6d7,Negroni,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,6df2ec71-b789-4eda-9653-0a5fadf41856,Vinho Tinto Lespinouse Frances,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,b51ba363-d588-4fb5-8cf4-537d6946833d,Vinho Tinto Peninsula Carmenere,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
DESCONTINUADO,1a5cecc2-7ded-4ebe-b470-db65edb6d6aa,* Excluído * Tomate,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,d587e6d4-ba2f-4a21-9e7a-ff4ebf16a335,SALADA TROPICAL,VENDA_SIMPLES,false,false,,0,3,0,0,0,0,
DESCONTINUADO,cbea4f78-9c5b-4d43-a6ba-33dcf44d734a,* Excluído * Aperol Dose,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
NUNCA_VENDIDO,515d77b6-98e9-41bb-9f79-2ef7aad9d41c,Siri - Porção (50g),INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,2128e8e5-996b-427c-b5a6-cc6e58292278,PORCAO BATATA FRITA,VENDA_SIMPLES,false,false,,0,5,0,0,0,0,
AUTO_NFE,88a4950b-7881-40fd-aaf5-c81f013796e5,Absolut Raspberri (Framboesa) 750ml,INSUMO,false,true,,0,16,0,0,0,0,
DESCONTINUADO,97da9e17-9f8b-4712-901b-07becd639b67,* Excluído * Menu dia dos Namorados,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,2d5c12d8-d1f7-42af-b698-c26581489d06,Licor Crem Mozart Choc 700ml garrafa,INSUMO,false,true,,0,7,0,0,0,0,
NUNCA_VENDIDO,66487995-97fe-469a-bb91-0d3e5d71ce28,TULIPAS 5 UNIDADES,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,d0f6438c-34fd-467e-a4c0-11508f54b004,coco desidratado,INSUMO,false,true,,0,1,0,0,0,0,
NUNCA_VENDIDO,47631566-0d03-4c39-94eb-af92d300b812,extrato de baunilha,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,843afeb5-92b6-49b9-b52c-8ba8c523efaf,* Excluído * Óleo de Soja,INSUMO,true,true,,0,6,0,0,0,0,
AUTO_NFE,2adcd1df-6fd0-4cb4-a8a4-dfded5fd78f0,Vinho Tinto Nicola Catena Bonarda,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,2b1900b3-4cb2-4051-a84b-4b697fe94668,MARINADA,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,54349fcc-8c40-4816-aab1-d58381869756,* Excluído * Risoto de Granna padano,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,6415ce96-5f82-49e9-b709-3a86b2e48d0d,CALDA CHOCOLATE,INSUMO,false,true,,0,3,0,0,0,0,
AUTO_NFE,383b9936-eb1e-4659-af15-14a830a45625,Rum Bacardi Carta Branca 980ml,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,360182a1-1934-4481-85fb-42525d0b92e6,* Excluído * Mix de frutos do mar empanados servido com molho lambão defumado,VENDA_SIMPLES,true,false,,0,13,0,0,0,0,
AUTO_NFE,3e445350-3c15-4db9-9b78-b3da0a89e40f,Rum Havana Club 3 anos 700ml garrafa,INSUMO,false,true,,0,3,0,0,0,0,
NUNCA_VENDIDO,9a0706f9-997b-4837-9127-35a32bde91ee,Taxa de Entrega,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,aea1d245-1310-4955-9476-dd173cdbc3c6,* Excluído * Vinho Tinto Rizieri Barolo,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
AUTO_NFE,631ca516-67be-44dd-9775-532efc1915d8,Tequila Jose Cuervo Prata 750ml,INSUMO,false,true,,0,14,0,0,0,0,
DESCONTINUADO,f763ff02-33c0-40b4-bac2-2da064ac6d62,* Excluído * Cream Cheese,INSUMO,true,true,,0,3,0,0,0,0,
NUNCA_VENDIDO,ec2b1391-e00a-4791-b5a3-3712a4a342d3,MORANGO,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,f33a6ae0-eb4c-4961-a34a-9ab4c51a9f13,Avaria Cozinha,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,e8affc36-8d1c-406c-a635-66bd64cab4d1,Vinho Tinto Almaviva EPU,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,ca493e7a-b7b8-4793-922f-9cf6c6b1e641,Vinho Tinto Suolo Rosso Primitivo Di Manduria,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
DESCONTINUADO,17aa0dd7-748d-4bb2-8e17-77e09a65ef05,* Excluído * LIMÃO SICILIANO,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
AUTO_NFE,fde82949-08db-4709-a933-ccb4827ea7d4,Vinho Tinto Sem Vergonha,VENDA_SIMPLES,false,true,,0,9,0,0,0,0,
DESCONTINUADO,c414e84a-db19-493c-bdfc-8ddc3898b18c,* Excluído * Batata gratan,INSUMO,true,true,,0,5,0,0,0,0,
DESCONTINUADO,40a8a07f-4172-4749-b66b-91c7e7be9ee6,* Excluído * Cebola,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,147fde87-bd21-4447-bfc2-0d33434c6486,* Excluído * Maionese,INSUMO,true,true,,0,2,0,0,0,0,
DESCONTINUADO,2acde2bb-dd31-4059-9d5f-37fdd9627625,* Excluído * Leite,INSUMO,true,true,,0,13,0,0,0,0,
NUNCA_VENDIDO,6ae242f0-fbf7-4693-bb72-9d08b9b4dabf,Charuto COHIBA,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,c9233ecb-3634-454b-8dfa-82054f4edffb,* Excluído * Hambúrguer de Carne,INSUMO,true,true,,0,3,0,0,0,0,
DESCONTINUADO,2401b6de-8246-4429-b80f-db795b22791f,* Excluído * entremet de maracuja,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
AUTO_NFE,884ff453-435f-4d1c-ad09-79f3137f4848,Vinho Tinto Monte Velho Esporao,VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,b4b5242b-864a-4aed-829d-3871bea37ee8,Massa Nero (Negra) 180G,INSUMO,false,true,,0,6,0,0,0,0,
AUTO_NFE,2a2f9f5f-66d0-4588-9320-6edad19025dd,gelatina sem sabor,INSUMO,false,true,,0,6,0,0,0,0,
DESCONTINUADO,be0aeae1-11f2-41dd-8515-7c67990a6197,* Excluído * Acerola,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,60edfaf1-3b15-4987-9a22-f4cef44ec52a,* Excluído * Aperol Garrafa,VENDA_SIMPLES,true,false,,0,3,0,0,0,0,
AUTO_NFE,3a4242ec-bdd4-4ad8-a170-2d5f5e9d418b,Pão pita - RUA ITABAIANA,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,094044aa-6497-407f-a154-69799e0ac4b0,Salada de camarão - RUA SAO PEDRO,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,7e84dc46-5c4c-4c88-996d-da7d6c807a43,BOURBON FAT WASHED MANTEIGA DE GARRAFA - Drink,INSUMO,false,true,,0,4,0,0,0,0,
AUTO_NFE,fa31194b-c37a-42ef-a204-2c4788175e42,LIMAO SICILIANO - Drink,INSUMO,false,true,,0,2,0,0,0,0,
DESCONTINUADO,43936c04-04b1-447d-8dc3-ae54d00618a1,* Excluído * Campari 748ml,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,13866b50-2dd9-4c96-89c8-42670a048511,Vinho Tinto Quinta do Noval Vinhas do Passadouro,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,7180697a-29f6-443c-a414-b10e8ed3fe05,* Excluído * Couvert,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,f9b4445e-3bc7-49c5-8189-3bb0f7b0c1e6,MICHELOB SEM GLUTEM,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,bfb97feb-2596-42ad-9cee-4d0ba30ddd97,Fanta Laranja  lata 350ml - Delivery,VENDA_SIMPLES,false,false,,0,22,0,0,0,0,
AUTO_NFE,97f4a779-a471-48a5-ba6a-8e5f724ce2dc,BROWNIE DE BATATA-DOCE (70%),VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,31328690-e044-4f48-8a7e-678d227ccae4,GIN INFUSIONADO GOIABA - Drink,INSUMO,false,true,,0,5,0,0,0,0,
AUTO_NFE,7bfedfe7-05c3-4d82-9af5-eef60d7e0f44,Filé Salteado - AVENIDA BARAO DE MARUIM,VENDA_SIMPLES,false,false,,0,9,0,0,0,0,
DESCONTINUADO,75c712a3-a6ec-49b0-9227-96a16d6d4155,* Excluído * Soamar - Principal,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,d01b9964-8d86-4535-b2e9-48a1818a5e4a,* Excluído * Absolut Raspberri - dose,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,cef7d1b8-2d72-47ba-a624-1c646b00ff78,Vinagre,INSUMO,,true,,0,2,0,0,0,0,
AUTO_NFE,435975df-92cc-429c-8b48-3a6d7bf0323e,granulado chocolate,INSUMO,false,true,,0,3,0,0,0,0,
AUTO_NFE,a9053f69-3362-4070-aeac-b70630ec67d3,LIMÃO SICILIANO,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
DESCONTINUADO,4b26451d-2b73-47a3-8a11-d186d8ef4e8d,* Excluído * Entrada - 01,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
AUTO_NFE,3524233d-f74c-4dc1-b857-9d8b9f0b3f53,Vinho Tinto Tignanello 2021,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
DESCONTINUADO,0350a6e1-58f6-4bb6-8594-e407881d272f,* Excluído * Carne e fritas,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,16a5b791-8669-408b-a231-5d63e6e48447,Salmão grelhado - AVENIDA BEIRA MAR,VENDA_SIMPLES,false,false,,0,5,0,0,0,0,
NUNCA_VENDIDO,389fda2a-ed49-43a4-aa58-a473d2f7bc21,nozes picadas,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,b640eb54-43cd-4a8f-98e4-139e77036413,GELEIA DE PIMENTA,INSUMO,false,true,,0,1,0,0,0,0,
AUTO_NFE,f5d89306-942d-4fb5-86e2-294f41005fd2,PORCAO DE ARROZ COM BROCOLIS,VENDA_SIMPLES,false,false,,0,6,0,0,0,0,
